id,sourceDocumentId,topicId,type,questionText,options,correctAnswer,explanation,difficulty,createdAt,lastUsed,useCount
"702","2","15","case","Ein Unternehmen hat festgestellt, dass eine Funktionstrennung nicht ordnungsgemäß umgesetzt wurde. Welche Maßnahme sollte zuerst ergriffen werden?","[{""id"":""b"",""text"":""Die Verantwortlichkeiten klar definieren"",""correct"":true},{""id"":""c"",""text"":""Die technischen Systeme aktualisieren"",""correct"":false},{""id"":""a"",""text"":""Die Abteilung reduzieren"",""correct"":false},{""id"":""d"",""text"":""Die Angestellten schulen"",""correct"":false}]","","Zuerst sollten die Verantwortlichkeiten klar definiert werden, um eine ordnungsgemäße Funktionstrennung sicherzustellen.","basic","2025-08-22T08:01:55.299Z","2025-08-22T08:46:22.588Z","3"
"703","2","15","assignment","Zu welchem Thema gehört folgender Begriff: COBIT-Modell?","[{""id"":""c"",""text"":""Projektmanagement"",""correct"":false},{""id"":""d"",""text"":""Human Resources Management"",""correct"":false},{""id"":""b"",""text"":""Buchhaltung"",""correct"":false},{""id"":""a"",""text"":""Corporate Governance in der IT"",""correct"":true}]","","Das COBIT-Modell ist ein Rahmenwerk für Corporate Governance in der IT.","basic","2025-08-22T08:01:55.299Z","2025-08-22T08:04:08.940Z","1"
"704","2","15","definition","Was ist das Ziel des Three Lines Models?","[{""id"":""c"",""text"":""Erhöhung der Verkaufszahlen"",""correct"":false},{""id"":""d"",""text"":""Verwaltung der Kundenbeziehungen"",""correct"":false},{""id"":""a"",""text"":""Sicherstellung der Datensicherheit"",""correct"":false},{""id"":""b"",""text"":""Systematischer Ansatz für ein Kontrollsystem"",""correct"":true}]","","Das Three Lines Model fördert einen systematischen Ansatz für ein effektives Kontrollsystem.","basic","2025-08-22T08:01:55.299Z","2025-08-22T08:10:55.218Z","1"
"705","2","15","case","Ein Unternehmen möchte die Performance seines IKS verbessern. Welche Maßnahme sollte ergreifen?","[{""id"":""c"",""text"":""Marketingbudget erhöhen"",""correct"":false},{""id"":""b"",""text"":""Die Anzahl der Mitarbeiter reduzieren"",""correct"":false},{""id"":""a"",""text"":""Regelmäßige Überwachung des IKS implementieren"",""correct"":true},{""id"":""d"",""text"":""Weniger Schulungen durchführen"",""correct"":false}]","","Die regelmäßige Überwachung des IKS ist entscheidend für die Verbesserung der Performance und Wirksamkeit.","basic","2025-08-22T08:01:55.300Z","2025-08-22T08:06:40.511Z","1"
"706","2","15","assignment","Zu welchem Thema gehört folgender Begriff: Transparenz/Nachvollziehbarkeit?","[{""id"":""d"",""text"":""Prozessbeschreibung"",""correct"":false},{""id"":""c"",""text"":""Compliance"",""correct"":false},{""id"":""b"",""text"":""Controlling"",""correct"":false},{""id"":""a"",""text"":""Kontrollprinzipien"",""correct"":true}]","","Transparenz und Nachvollziehbarkeit sind grundlegende Kontrollprinzipien im IKS.","basic","2025-08-22T08:01:55.300Z","2025-08-22T08:41:37.999Z","3"
"707","2","15","definition","Was versteht man unter dem Begriff 'Vier-Augen-Prinzip'?","[{""id"":""c"",""text"":""Die Entscheidungsträger sind anonym"",""correct"":false},{""id"":""d"",""text"":""Es gibt keine Prüfungsanforderungen"",""correct"":false},{""id"":""a"",""text"":""Jeder Vorgang wird von einer Person durchführen"",""correct"":false},{""id"":""b"",""text"":""Jeder wesentliche Vorgang unterliegt einer Gegenkontrolle"",""correct"":true}]","","Das Vier-Augen-Prinzip besagt, dass kein wesentlicher Vorgang ohne Gegenkontrolle stattfinden soll.","basic","2025-08-22T08:01:55.300Z","2025-08-22T08:09:34.890Z","1"
"708","2","15","case","In einem Unternehmen wird das IKS nicht regelmäßig aktualisiert. Was könnte die Folge sein?","[{""id"":""b"",""text"":""Veraltete Informationen und Risiken"",""correct"":true},{""id"":""c"",""text"":""Bessere Prozesskontrolle"",""correct"":false},{""id"":""d"",""text"":""Reduzierte Betriebskosten"",""correct"":false},{""id"":""a"",""text"":""Erhöhtes Vertrauen der Kunden"",""correct"":false}]","","Wenn das IKS nicht regelmäßig aktualisiert wird, können veraltete Informationen und erhöhte Risiken auftreten.","basic","2025-08-22T08:01:55.300Z","2025-08-22T08:10:07.656Z","1"
"709","2","15","assignment","Zu welchem Thema gehört folgender Begriff: IPPF?","[{""id"":""c"",""text"":""Finanzielle Audits"",""correct"":false},{""id"":""d"",""text"":""Compliance Management"",""correct"":false},{""id"":""a"",""text"":""Leitlinien für interne Revision"",""correct"":true},{""id"":""b"",""text"":""Standardisierte Marketingstrategien"",""correct"":false}]","","IPPF steht für die Leitlinien der Internen Revision und dient der Unterstützung ihrer Praxis.","basic","2025-08-22T08:01:55.301Z","2025-08-22T08:41:33.792Z","3"
"710","2","15","definition","Was sind die Hauptaufgaben eines Internen Kontrollsystems?","[{""id"":""c"",""text"":""Maximierung der Produktionskapazität"",""correct"":false},{""id"":""d"",""text"":""Steigerung des Umsatzes durch Werbung"",""correct"":false},{""id"":""a"",""text"":""Sicherstellung der Markenbekanntheit"",""correct"":false},{""id"":""b"",""text"":""Schutz des Unternehmensvermögens und Gewährleistung ordnungsgemäßer Abläufe"",""correct"":true}]","","Die Hauptaufgaben eines IKS sind der Schutz des Unternehmensvermögens vor Verlusten und die Gewährleistung ordnungsgemäßer Abläufe.","basic","2025-08-22T08:01:55.301Z","2025-08-22T08:04:50.470Z","1"
"711","2","15","case","Im Rahmen einer internen Revision wird ein Mangel im IKS entdeckt. Was sollte als erste Reaktion erfolgen?","[{""id"":""b"",""text"":""Den Mangel dokumentieren und analysieren"",""correct"":true},{""id"":""c"",""text"":""Den externen Berater informieren"",""correct"":false},{""id"":""d"",""text"":""Nichts unternehmen, da es ein einmaliges Ereignis ist"",""correct"":false},{""id"":""a"",""text"":""Mitarbeiter entlassen"",""correct"":false}]","","Die erste Reaktion sollte sein, den Mangel zu dokumentieren und zu analysieren, um ihn nachhaltig zu beheben.","basic","2025-08-22T08:01:55.301Z","2025-08-22T08:08:02.847Z","1"
"712","2","15","assignment","Zu welchem Thema gehört folgender Begriff: Four Eyes Principle?","[{""id"":""c"",""text"":""Strategisches Management"",""correct"":false},{""id"":""d"",""text"":""Marktforschung"",""correct"":false},{""id"":""a"",""text"":""Qualitätsmanagement"",""correct"":false},{""id"":""b"",""text"":""Kontrollmechanismen"",""correct"":true}]","","Das Four Eyes Principle ist ein Kontrollmechanismus, der eine zusätzliche Sicherheit durch eine Gegenkontrolle gewährleistet.","basic","2025-08-22T08:01:55.302Z","2025-08-22T08:09:59.025Z","1"
"713","2","15","definition","Was bedeutet 'funktionale Trennung' im Kontext eines IKS?","[{""id"":""b"",""text"":""Entscheidungs-, Ausführungs- und Kontrollfunktionen werden getrennt"",""correct"":true},{""id"":""a"",""text"":""Die gleiche Person hat mehrere Rollen im Unternehmen"",""correct"":false},{""id"":""d"",""text"":""Alle Mitarbeiter sind in einem Team"",""correct"":false},{""id"":""c"",""text"":""Rechnungsprüfung durch externe Auditoren"",""correct"":false}]","","Funktionale Trennung bedeutet, dass Entscheidungen, Ausführungen und Kontrollen von verschiedenen Personen oder Stellen durchgeführt werden.","basic","2025-08-22T08:01:55.302Z","2025-08-22T08:09:27.600Z","1"
"714","2","15","case","Wenn ein Unternehmen einen hohen Reifegrad in seinem IKS erreichen möchte, welche Maßnahme ist am wichtigsten?","[{""id"":""c"",""text"":""Erhöhung der Investitionen in Werbung"",""correct"":false},{""id"":""a"",""text"":""Regelmäßige Schulungen für Mitarbeiter"",""correct"":true},{""id"":""b"",""text"":""Erhöhung der Anzahl der Mitarbeiter"",""correct"":false},{""id"":""d"",""text"":""Deckung der Gehälter durch externe Kreditgeber"",""correct"":false}]","","Regelmäßige Schulungen für Mitarbeiter sind entscheidend, um einen hohen Reifegrad im IKS zu erreichen und das Kontrollbewusstsein zu stärken.","basic","2025-08-22T08:01:55.302Z","2025-08-22T08:06:25.449Z","1"
"715","2","15","assignment","Zu welchem Thema gehört folgender Begriff: Compliance?","[{""id"":""d"",""text"":""Finanzmanagement"",""correct"":false},{""id"":""c"",""text"":""Marketingstrategien"",""correct"":false},{""id"":""b"",""text"":""Produktmanagement"",""correct"":false},{""id"":""a"",""text"":""Rechtskonformes Handeln"",""correct"":true}]","","Compliance steht für die Einhaltung von Gesetzen und Vorschriften im rechtlichen Rahmen.","basic","2025-08-22T08:01:55.302Z","","0"
"716","2","15","definition","Was ist eine Kontrollautomatik im Kontext eines IKS?","[{""id"":""d"",""text"":""Komplett manuelle Prozesse im Unternehmen"",""correct"":false},{""id"":""a"",""text"":""Ein Risiko, das nicht angegangen wird"",""correct"":false},{""id"":""c"",""text"":""Zusätzliche manuelle Kontrollen"",""correct"":false},{""id"":""b"",""text"":""Automatisierte Abläufe zur Kontrolle in Arbeitsprozessen"",""correct"":true}]","","Eine Kontrollautomatik bedeutet, dass Kontrollen systematisch in die Arbeitsabläufe integriert werden, um Prozesse zu überwachen.","basic","2025-08-22T08:01:55.302Z","","0"
"717","2","15","case","Welches Risiko könnte auftreten, wenn ein Unternehmen das IKS vernachlässigt?","[{""id"":""b"",""text"":""Erhöhte Wahrscheinlichkeit von Verlusten und Betrug"",""correct"":true},{""id"":""d"",""text"":""Schnellere Markteinführungszeiten"",""correct"":false},{""id"":""a"",""text"":""Höhere Kundenzufriedenheit"",""correct"":false},{""id"":""c"",""text"":""Bessere Mitarbeiterzufriedenheit"",""correct"":false}]","","Das Vernachlässigen des IKS kann zu einer erhöhten Wahrscheinlichkeit von Verlusten und Betrug führen.","basic","2025-08-22T08:01:55.303Z","","0"
"718","2","15","assignment","Zu welchem Thema gehört folgender Begriff: Risikomanagement?","[{""id"":""c"",""text"":""Produktionseffizienz"",""correct"":false},{""id"":""a"",""text"":""Überwachung und Kontrolle"",""correct"":false},{""id"":""d"",""text"":""Personalmanagement"",""correct"":false},{""id"":""b"",""text"":""Identifizierung und Minimierung von Risiken"",""correct"":true}]","","Risikomanagement umfasst die Identifizierung und Minimierung von Risiken, was entscheidend für die Stabilität eines Unternehmens ist.","basic","2025-08-22T08:01:55.303Z","","0"
"719","2","15","definition","Was ist der Zweck eines Notfallplans?","[{""id"":""b"",""text"":""Katalog von Handlungsanweisungen zur Begrenzung von Schäden in Notfällen"",""correct"":true},{""id"":""a"",""text"":""Vorbereitung auf Änderungen in der Unternehmensleitung"",""correct"":false},{""id"":""c"",""text"":""Maximierung der Betriebsabläufe"",""correct"":false},{""id"":""d"",""text"":""Erhöhung der Mitarbeiterzahl"",""correct"":false}]","","Der Zweck eines Notfallplans ist es, Handlungsanweisungen zur Begrenzung von Schäden in Notfällen bereitzustellen.","basic","2025-08-22T08:01:55.303Z","","0"
"720","2","15","case","Ein Unternehmen ist in der Planung einer neuen Softwarelösung für sein IKS. Welchen Prozess sollte es zuerst angehen?","[{""id"":""d"",""text"":""Ein Team für die Umsetzung einstellen"",""correct"":false},{""id"":""b"",""text"":""Mitarbeiterbefragungen durchführen"",""correct"":false},{""id"":""a"",""text"":""Analyse der wesentlichen Prozesse"",""correct"":true},{""id"":""c"",""text"":""Die Software direkt auswählen"",""correct"":false}]","","Zuerst sollte eine Analyse der wesentlichen Prozesse durchgeführt werden, um den Bedarf und die Funktionalitäten der neuen Software zu bestimmen.","basic","2025-08-22T08:01:55.303Z","","0"
"721","2","15","assignment","Zu welchem Thema gehört folgender Begriff: International Professional Practices Framework (IPPF)?","[{""id"":""c"",""text"":""Regulationsverfahren"",""correct"":false},{""id"":""b"",""text"":""Strategien für das Marketing"",""correct"":false},{""id"":""d"",""text"":""Vertriebsmanagement"",""correct"":false},{""id"":""a"",""text"":""Leitlinien der Internen Revision"",""correct"":true}]","","Das IPPF bildet die Grundlage für die professionellen Praktiken der Internen Revision.","basic","2025-08-22T08:01:55.303Z","","0"
"722","2","15","definition","Was ist eine Kontrolle im Rahmen eines IKS?","[{""id"":""b"",""text"":""Ein Prozess zur Sicherstellung des ordentlichen Ablaufs von Aktivitäten im Unternehmen"",""correct"":true},{""id"":""c"",""text"":""Die Planung von Marketingstrategien"",""correct"":false},{""id"":""d"",""text"":""Eine Methode zur Personalplanung"",""correct"":false},{""id"":""a"",""text"":""Eine unwichtige Überprüfung nach einem Vorfall"",""correct"":false}]","","Kontrollen im IKS dienen dazu, dass die Abläufe im Unternehmen ordnungsgemäß und effizient durchgeführt werden.","basic","2025-08-22T08:01:55.304Z","","0"
"723","1","16","definition","Was versteht man unter der Customer Journey?","[{""id"":""c"",""text"":""Der Kunde sucht nach seinem Wunschprodukt."",""correct"":false},{""id"":""b"",""text"":""Die Reise des Kunden mit allen Berührungspunkten zu einem Unternehmen."",""correct"":true},{""id"":""a"",""text"":""Der Kunde hat alle Produkte gekauft."",""correct"":false},{""id"":""d"",""text"":""Der Prozess der Auftragserfüllung nach dem Kauf."",""correct"":false}]","","Die Customer Journey beschreibt die gesamte Interaktion des Kunden mit einem Unternehmen, von der ersten Awareness bis hin zur Empfehlung.","basic","2025-08-22T08:28:37.941Z","2025-08-22T08:31:36.468Z","1"
"724","1","16","definition","Was bedeutet der Begriff 'Touchpoint'?","[{""id"":""d"",""text"":""Die Zahlung einer Rechnung durch den Kunden."",""correct"":false},{""id"":""c"",""text"":""Ein Rabattangebot des Unternehmens."",""correct"":false},{""id"":""b"",""text"":""Jeder Kontakt eines Kunden mit einem Unternehmen oder Produkt."",""correct"":true},{""id"":""a"",""text"":""Der letzte Schritt im Kaufprozess."",""correct"":false}]","","Ein Touchpoint ist jeder Kontakt, den ein Kunde mit einem Unternehmen hat, sei es online oder offline.","basic","2025-08-22T08:28:37.941Z","2025-08-22T08:34:28.860Z","1"
"725","1","16","definition","Was beschreibt die Retention-Phase in der Customer Journey?","[{""id"":""d"",""text"":""Die Empfehlung des Produkts an Freunde."",""correct"":false},{""id"":""b"",""text"":""Die Bindung von Neukunden durch weitere Käufe."",""correct"":true},{""id"":""a"",""text"":""Der Kauf eines Produkts."",""correct"":false},{""id"":""c"",""text"":""Das Bewusstsein für eine Marke zu steigern."",""correct"":false}]","","Die Retention-Phase fokussiert darauf, Neukunden zu Wiederkäufen zu führen und die Bindung zu stärken.","basic","2025-08-22T08:28:37.942Z","2025-08-22T09:59:17.659Z","3"
"726","1","16","case","Ein Kunde entdeckt durch eine Werbung auf Facebook ein neues Produkt und beschließt, mehr Informationen zu suchen. In welcher Phase der Customer Journey befindet sich der Kunde?","[{""id"":""c"",""text"":""Retention"",""correct"":false},{""id"":""d"",""text"":""Advocacy"",""correct"":false},{""id"":""a"",""text"":""Awareness"",""correct"":true},{""id"":""b"",""text"":""Purchase"",""correct"":false}]","","Der Kunde befindet sich in der Awareness-Phase, da er auf die Werbung aufmerksam wird und Interesse hat.","basic","2025-08-22T08:28:37.942Z","2025-08-22T08:30:29.736Z","1"
"727","1","16","assignment","Zu welchem Thema gehört folgender Begriff: Customer Journey Mapping?","[{""id"":""c"",""text"":""Marktforschung"",""correct"":false},{""id"":""d"",""text"":""Produktentwicklung"",""correct"":false},{""id"":""b"",""text"":""Kostenmanagement"",""correct"":false},{""id"":""a"",""text"":""Prozessoptimierung"",""correct"":true}]","","Customer Journey Mapping gehört zur Prozessoptimierung, da es hilft, die Nutzererfahrungen zu verstehen und zu verbessern.","basic","2025-08-22T08:28:37.942Z","2025-08-22T08:34:07.693Z","1"
"728","1","16","assignment","Zu welchem Thema gehört folgender Begriff: CAC (Customer Acquisition Cost)?","[{""id"":""c"",""text"":""Umsatzsteigerung"",""correct"":false},{""id"":""d"",""text"":""Marktforschung"",""correct"":false},{""id"":""b"",""text"":""Neukundengewinnung"",""correct"":true},{""id"":""a"",""text"":""Kundenbindung"",""correct"":false}]","","CAC steht für die Kosten, die für die Neukundengewinnung anfallen, und ist somit ein wichtiger KPI im Marketing.","basic","2025-08-22T08:28:37.942Z","2025-08-22T08:29:56.866Z","1"
"729","1","16","case","Das Unternehmen hat einen hohen Abbruch bei der Kasse festgestellt. Was könnte eine Maßnahme zur Verbesserung sein?","[{""id"":""a"",""text"":""Reduzierung des Produktangebots"",""correct"":false},{""id"":""c"",""text"":""Steigerung der Werbeausgaben"",""correct"":false},{""id"":""d"",""text"":""Verringerung der Kundenbewertungen"",""correct"":false},{""id"":""b"",""text"":""Optimierung des Checkout-Prozesses"",""correct"":true}]","","Eine Optimierung des Checkout-Prozesses kann helfen, Hürden abzubauen und die Conversion-Rate zu erhöhen.","basic","2025-08-22T08:28:37.943Z","2025-08-22T08:30:38.968Z","1"
"730","1","16","definition","Was versteht man unter dem Begriff 'AIDA' in Bezug auf Marketing?","[{""id"":""b"",""text"":""Ein psychologisches Modell für den Kaufprozess."",""correct"":true},{""id"":""d"",""text"":""Eine Strategie zur Preisgestaltung."",""correct"":false},{""id"":""c"",""text"":""Eine Methode zur Kundenbindung."",""correct"":false},{""id"":""a"",""text"":""Ein Modell zur Online-Werbung."",""correct"":false}]","","AIDA ist ein Marketingmodell, das die Phasen Aufmerksamkeit, Interesse, Wunsch und Handlung beschreibt, die ein Kunde durchläuft.","basic","2025-08-22T08:28:37.943Z","2025-08-22T08:34:41.131Z","1"
